target_sku,other_sku,manufacturer,elasticity
POKER CTE LATA NO RETORNABLE 330.0,MILLER LITE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.00228261
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 330.0,manufacturer10,0.00234184
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 473.0,manufacturer10,0.003506892
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 250.0,manufacturer10,0.002292298
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA NO RETORNABLE 300.0,manufacturer10,0.003148868
POKER CTE LATA NO RETORNABLE 330.0,DUVEL T. BOTELLA NO RETORNABLE 750.0,manufacturer9,0.00372758
POKER CTE LATA NO RETORNABLE 330.0,BITBURGER T. BOTELLA NO RETORNABLE 330.0,manufacturer3,0.002345271
POKER CTE LATA NO RETORNABLE 330.0,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,manufacturer21,0.003036661
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 355.0,manufacturer22,0.002842219
POKER CTE LATA NO RETORNABLE 330.0,HOLLANDIA T. LATA NO RETORNABLE 500.0,manufacturer7,0.001947419
POKER CTE LATA NO RETORNABLE 330.0,APOSTOL T. BOTELLA NO RETORNABLE 330.0,manufacturer43,0.002769207
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 250.0,manufacturer22,0.003427682
POKER CTE LATA NO RETORNABLE 330.0,MILLER LITE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.003003329
POKER CTE LATA NO RETORNABLE 330.0,MILLER LITE BOTELLA RETORNABLE 330.0,manufacturer10,0.003939981
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 750.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 750.0,manufacturer44,0.004799651
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.002313654
POKER CTE LATA NO RETORNABLE 330.0,POLAR CTE LATA NO RETORNABLE 355.0,manufacturer47,0
POKER CTE LATA NO RETORNABLE 330.0,TORREMOLINOS T. BOTELLA NO RETORNABLE 330.0,manufacturer19,0.002397047
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 330.0,manufacturer10,0.003065555
POKER CTE LATA NO RETORNABLE 330.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 500.0,manufacturer45,0.002884651
POKER CTE LATA NO RETORNABLE 330.0,SOL CTE LATA NO RETORNABLE 310.0,manufacturer10,0.003770042
POKER CTE LATA NO RETORNABLE 330.0,KARLSBRAU T. LATA NO RETORNABLE 500.0,manufacturer29,0.000451038
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 355.0,manufacturer10,0.003129951
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,STOWFORD T. LATA NO RETORNABLE 500.0,manufacturer5,0.003002328
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002864247
POKER CTE LATA NO RETORNABLE 330.0,DUVEL T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.002611157
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.002842441
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,manufacturer22,0.003038259
POKER CTE LATA NO RETORNABLE 330.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 500.0,manufacturer11,0.003376309
POKER CTE LATA NO RETORNABLE 330.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 330.0,manufacturer44,0.002376441
POKER CTE LATA NO RETORNABLE 330.0,PL CTE BOTELLA RETORNABLE 330.0,manufacturer17,0.000538609
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,manufacturer22,0.002585692
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 269.0,manufacturer10,0.002041575
POKER CTE LATA NO RETORNABLE 330.0,TROOPER T. LATA NO RETORNABLE 500.0,manufacturer13,0.0034087
POKER CTE LATA NO RETORNABLE 330.0,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,manufacturer16,0.002431087
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002812593
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS ESPECIAL BOTELLA NO RETORNABLE 330.0,manufacturer22,0.000997849
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002387258
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002957634
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,manufacturer22,0.00404832
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.00492174
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 330.0,manufacturer22,0.002957937
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 269.0,manufacturer10,0.001968891
POKER CTE LATA NO RETORNABLE 330.0,BITBURGER T. LATA NO RETORNABLE 500.0,manufacturer3,0.002039577
POKER CTE LATA NO RETORNABLE 330.0,CZECHVAR T. BOTELLA NO RETORNABLE 330.0,manufacturer14,0.002445038
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA LATA NO RETORNABLE 269.0,manufacturer10,0.000851354
POKER CTE LATA NO RETORNABLE 330.0,SOL CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.003490924
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.002286869
POKER CTE LATA NO RETORNABLE 330.0,ELVIS JUICE T. LATA NO RETORNABLE 330.0,manufacturer8,0.00223821
POKER CTE LATA NO RETORNABLE 330.0,HAZY JANE T. LATA NO RETORNABLE 330.0,manufacturer8,0.001826974
POKER CTE LATA NO RETORNABLE 330.0,ASPALL T. BOTELLA NO RETORNABLE 330.0,manufacturer28,0.000594227
POKER CTE LATA NO RETORNABLE 330.0,VEDETT T. BOTELLA NO RETORNABLE 330.0,manufacturer27,0.004095576
POKER CTE LATA NO RETORNABLE 330.0,PL T. LATA NO RETORNABLE 330.0,manufacturer17,0.004293804
POKER CTE LATA NO RETORNABLE 330.0,PERONI CTE LATA NO RETORNABLE 330.0,manufacturer39,0.003616382
POKER CTE LATA NO RETORNABLE 330.0,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,manufacturer7,0.002308687
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.003139455
POKER CTE LATA NO RETORNABLE 330.0,SOL CTE BOTELLA NO RETORNABLE 355.0,manufacturer10,0.005031968
POKER CTE LATA NO RETORNABLE 330.0,HOLLANDIA T. LATA NO RETORNABLE 330.0,manufacturer7,0.002398534
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,manufacturer10,0.002561924
POKER CTE LATA NO RETORNABLE 330.0,POLAR CTE BOTELLA NO RETORNABLE null.0,manufacturer47,0.001788209
POKER CTE LATA NO RETORNABLE 330.0,DELIRIUM T. BOTELLA NO RETORNABLE 330.0,manufacturer34,0.001950426
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 269.0,manufacturer10,0.001968459
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002345963
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS MESTIZA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002671147
POKER CTE LATA NO RETORNABLE 330.0,ESTRELLA DAMM T. LATA NO RETORNABLE 330.0,manufacturer31,0.002121046
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS MULATA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002499325
POKER CTE LATA NO RETORNABLE 330.0,CENTRAL T. LATA NO RETORNABLE 330.0,manufacturer10,0.005716225
POKER CTE LATA NO RETORNABLE 330.0,MILLER LITE LATA NO RETORNABLE 269.0,manufacturer10,0.002338004
POKER CTE LATA NO RETORNABLE 330.0,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.002319739
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 473.0,manufacturer10,0.005167793
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 473.0,manufacturer10,0.002232261
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS CTE BOTELLA NO RETORNABLE 330.0,manufacturer22,0.003349034
POKER CTE LATA NO RETORNABLE 330.0,PUNK IPA T. LATA NO RETORNABLE 330.0,manufacturer8,0.001772157
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 500.0,manufacturer22,0.002842219
POKER CTE LATA NO RETORNABLE 330.0,GULDEN DRAAK T. BOTELLA NO RETORNABLE 330.0,manufacturer42,0.003294419
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002668957
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA RETORNABLE 750.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS MULATA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,KOSTRITZER T. LATA NO RETORNABLE 500.0,manufacturer3,0.001852861
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS MESTIZA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,ERDINGER CTE BOTELLA NO RETORNABLE 500.0,manufacturer11,0.004224437
POKER CTE LATA NO RETORNABLE 330.0,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,manufacturer21,0.001648778
POKER CTE LATA NO RETORNABLE 330.0,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,manufacturer16,0.002003455
POKER CTE LATA NO RETORNABLE 330.0,LIEFMANS T. BOTELLA NO RETORNABLE 250.0,manufacturer26,0.00191558
POKER CTE LATA NO RETORNABLE 330.0,KUNSTMANN T. BOTELLA NO RETORNABLE 330.0,manufacturer10,0.001824509
POKER CTE LATA NO RETORNABLE 330.0,DELIRIUM T. BOTELLA NO RETORNABLE 750.0,manufacturer34,0.002595519
POKER CTE LATA NO RETORNABLE 330.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 330.0,manufacturer45,0
POKER CTE LATA NO RETORNABLE 330.0,STEAM BREW T. LATA NO RETORNABLE 500.0,manufacturer38,0.003295212
POKER CTE LATA NO RETORNABLE 330.0,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,manufacturer16,0.002075309
POKER CTE LATA NO RETORNABLE 330.0,PERONI CTE BOTELLA NO RETORNABLE 330.0,manufacturer39,0.000898574
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 269.0,manufacturer10,0.00266493
POKER CTE LATA NO RETORNABLE 330.0,SCHOFFERHOFER T. LATA NO RETORNABLE 500.0,manufacturer45,0.002031944
POKER CTE LATA NO RETORNABLE 330.0,BRUDER T. BOTELLA NO RETORNABLE 330.0,manufacturer18,0.001778613
POKER CTE LATA NO RETORNABLE 330.0,CHIMAY PERES T. BOTELLA NO RETORNABLE 750.0,manufacturer24,0.002987627
POKER CTE LATA NO RETORNABLE 330.0,LANDVIK T. LATA NO RETORNABLE 330.0,manufacturer6,0.001453754
POKER CTE LATA NO RETORNABLE 330.0,LLAVE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002071082
POKER CTE LATA NO RETORNABLE 330.0,SOL CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002002809
POKER CTE LATA NO RETORNABLE 330.0,EICHBAUM T. LATA NO RETORNABLE 500.0,manufacturer38,0.003127157
POKER CTE LATA NO RETORNABLE 330.0,MILLER LITE LATA NO RETORNABLE 330.0,manufacturer10,0.002664395
POKER CTE LATA NO RETORNABLE 330.0,CZECHVAR T. BOTELLA NO RETORNABLE 300.0,manufacturer14,0.00216387
POKER CTE LATA NO RETORNABLE 330.0,HAZY JANE T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.003123647
POKER CTE LATA NO RETORNABLE 330.0,STOWFORD T. BOTELLA NO RETORNABLE 500.0,manufacturer5,0.001824268
POKER CTE LATA NO RETORNABLE 330.0,CHIMAY PERES T. BOTELLA NO RETORNABLE 330.0,manufacturer24,0.003897417
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002232261
POKER CTE LATA NO RETORNABLE 330.0,MILLER GENUINE DRAFT BOTELLA NO RETORNABLE 355.0,manufacturer10,0.000771917
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA RETORNABLE 250.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,ASPALL T. BOTELLA NO RETORNABLE 500.0,manufacturer28,0.002854905
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA RETORNABLE 330.0,manufacturer10,0.001759078
POKER CTE LATA NO RETORNABLE 330.0,ERDINGER DUNKEL LATA NO RETORNABLE 500.0,manufacturer11,0.001907229
POKER CTE LATA NO RETORNABLE 330.0,BITBURGER T. BARRIL NO RETORNABLE 5000.0,manufacturer3,0.000669276
POKER CTE LATA NO RETORNABLE 330.0,ASAHI T. BOTELLA NO RETORNABLE 330.0,manufacturer33,0.002264031
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.002125123
POKER CTE LATA NO RETORNABLE 330.0,MAREDSOUS T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.0000985
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.003230464
POKER CTE LATA NO RETORNABLE 330.0,SOL CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002205806
POKER CTE LATA NO RETORNABLE 330.0,MILLER LITE LATA NO RETORNABLE 310.0,manufacturer10,0.002338004
POKER CTE LATA NO RETORNABLE 330.0,CENTRAL T. BOTELLA RETORNABLE 330.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS T. BOTELLA NO RETORNABLE 330.0,manufacturer10,0.00211624
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE null.0,manufacturer22,0.00292858
POKER CTE LATA NO RETORNABLE 330.0,BALTIKA T. BOTELLA NO RETORNABLE 500.0,manufacturer2,0
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.005325277
POKER CTE LATA NO RETORNABLE 330.0,ERDINGER CTE BOTELLA NO RETORNABLE 330.0,manufacturer11,0.00294402
POKER CTE LATA NO RETORNABLE 330.0,3 CORDILLERAS NEGRA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.001883232
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002037912
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA RETORNABLE 330.0,manufacturer22,0.002928301
POKER CTE LATA NO RETORNABLE 330.0,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,manufacturer7,0.004647747
POKER CTE LATA NO RETORNABLE 330.0,8.6 T. LATA NO RETORNABLE 500.0,manufacturer36,0.003260484
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS CTE LATA NO RETORNABLE 330.0,manufacturer22,0.00337056
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.000890371
POKER CTE LATA NO RETORNABLE 330.0,LINO BREWING T. BOTELLA NO RETORNABLE 330.0,manufacturer37,0.003266404
POKER CTE LATA NO RETORNABLE 330.0,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,manufacturer30,0.001927026
POKER CTE LATA NO RETORNABLE 330.0,INNIS & GUNN T. BOTELLA NO RETORNABLE 330.0,manufacturer32,0.001953886
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 500.0,manufacturer22,0.005222606
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 355.0,manufacturer10,0.002496048
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002267001
POKER CTE LATA NO RETORNABLE 330.0,MONARCA T. LATA NO RETORNABLE 330.0,manufacturer6,0.003015992
POKER CTE LATA NO RETORNABLE 330.0,CHELARTE T. BOTELLA NO RETORNABLE 330.0,manufacturer23,0.000118904
POKER CTE LATA NO RETORNABLE 330.0,HE150KEN CTE LATA NO RETORNABLE 269.0,manufacturer10,0.003565956
POKER CTE LATA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE null.0,manufacturer10,0.009124263
POKER CTE LATA NO RETORNABLE 330.0,GROLSCH PREMIUM BOTELLA NO RETORNABLE 330.0,manufacturer12,0.002347549
POKER CTE LATA NO RETORNABLE 330.0,ANDINA CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002398892
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.004697275
POKER CTE LATA NO RETORNABLE 330.0,ELVIS JUICE T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.002120687
POKER CTE LATA NO RETORNABLE 330.0,LIEFMANS T. BOTELLA NO RETORNABLE 330.0,manufacturer26,0.003059314
POKER CTE LATA NO RETORNABLE 330.0,COLA & POLA CTE LATA NO RETORNABLE 269.0,manufacturer46,0
POKER CTE LATA NO RETORNABLE 330.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 200.0,manufacturer10,0
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BARRIL NO RETORNABLE 5000.0,manufacturer10,0.002783049
POKER CTE LATA NO RETORNABLE 330.0,TRES GUERREROS T. BOTELLA NO RETORNABLE 330.0,manufacturer25,0.002006222
POKER CTE LATA NO RETORNABLE 330.0,STOWFORD T. BOTELLA NO RETORNABLE 330.0,manufacturer5,0.001940786
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA NO RETORNABLE 650.0,manufacturer10,0.002112694
POKER CTE LATA NO RETORNABLE 330.0,BENEDIKTINER T. LATA NO RETORNABLE 500.0,manufacturer3,0.003220141
POKER CTE LATA NO RETORNABLE 330.0,BENEDIKTINER T. BOTELLA NO RETORNABLE 500.0,manufacturer3,0.001733706
POKER CTE LATA NO RETORNABLE 330.0,HEINEKEN CTE BARRIL NO RETORNABLE null.0,manufacturer10,0.00563968
POKER CTE LATA NO RETORNABLE 330.0,MONARCA T. BOTELLA NO RETORNABLE 330.0,manufacturer6,0.000574128
POKER CTE LATA NO RETORNABLE 330.0,BALTIKA T. BOTELLA NO RETORNABLE null.0,manufacturer2,0.004813838
POKER CTE LATA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 750.0,manufacturer22,0
POKER CTE LATA NO RETORNABLE 330.0,GROLSCH PREMIUM BOTELLA NO RETORNABLE 450.0,manufacturer12,0.002310647
POKER CTE LATA NO RETORNABLE 330.0,WARSTEINER T. BOTELLA NO RETORNABLE 330.0,manufacturer11,0.002842295
POKER CTE LATA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 473.0,manufacturer10,0
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA LIMONADA DE COCO LATA NO RETORNABLE 330.0,manufacturer46,0.002891132
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 1500.0,manufacturer10,0
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA CTE BOTELLA NO RETORNABLE 330.0,manufacturer46,0.002837584
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA LIMA LIMON LATA NO RETORNABLE 330.0,manufacturer46,0.003034643
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA CTE BOTELLA NO RETORNABLE 400.0,manufacturer46,0.002837584
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA LULO LATA NO RETORNABLE 330.0,manufacturer46,0.001786943
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA COLOMBIANA CTE LATA NO RETORNABLE 310.0,manufacturer10,0.001630105
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA CTE BOTELLA RETORNABLE 330.0,manufacturer46,0.002397406
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA ROJA BOTELLA RETORNABLE 330.0,manufacturer46,0.002148801
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA CTE BOTELLA NO RETORNABLE 1500.0,manufacturer46,0.001998101
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0
AGUILA FUSION LATA NO RETORNABLE 269.0,COLA & POLA CTE LATA NO RETORNABLE 330.0,manufacturer46,0.002658006
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002970229
AGUILA FUSION LATA NO RETORNABLE 269.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 330.0,manufacturer22,0.000609343
AGUILA FUSION LATA NO RETORNABLE 269.0,BITBURGER T. BOTELLA NO RETORNABLE 500.0,manufacturer3,0.002919938
AGUILA FUSION LATA NO RETORNABLE 269.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 330.0,manufacturer11,0.003060025
AGUILA FUSION LATA NO RETORNABLE 269.0,WEIDMANN T. LATA NO RETORNABLE 500.0,manufacturer4,0.00309421
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA LIGHT LATA NO RETORNABLE 310.0,manufacturer10,0.002486435
AGUILA FUSION LATA NO RETORNABLE 269.0,ERDINGER CTE LATA NO RETORNABLE 500.0,manufacturer11,0.002822241
AGUILA FUSION LATA NO RETORNABLE 269.0,MILLER LITE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.001948407
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA LIGHT LATA NO RETORNABLE 330.0,manufacturer10,0.001546668
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA CTE LATA NO RETORNABLE 473.0,manufacturer10,0.002551957
AGUILA FUSION LATA NO RETORNABLE 269.0,HEINEKEN CTE LATA NO RETORNABLE 250.0,manufacturer10,0.001078264
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA LIGHT BOTELLA NO RETORNABLE 300.0,manufacturer10,0.001969689
AGUILA FUSION LATA NO RETORNABLE 269.0,DUVEL T. BOTELLA NO RETORNABLE 750.0,manufacturer9,0.003127902
AGUILA FUSION LATA NO RETORNABLE 269.0,BITBURGER T. BOTELLA NO RETORNABLE 330.0,manufacturer3,0.001458058
AGUILA FUSION LATA NO RETORNABLE 269.0,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,manufacturer21,0.002254126
AGUILA FUSION LATA NO RETORNABLE 269.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 355.0,manufacturer22,0.001143604
AGUILA FUSION LATA NO RETORNABLE 269.0,HOLLANDIA T. LATA NO RETORNABLE 500.0,manufacturer7,0.003018548
AGUILA FUSION LATA NO RETORNABLE 269.0,APOSTOL T. BOTELLA NO RETORNABLE 330.0,manufacturer43,0.00142114
AGUILA FUSION LATA NO RETORNABLE 269.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 250.0,manufacturer22,0.001437254
AGUILA FUSION LATA NO RETORNABLE 269.0,MILLER LITE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002846949
AGUILA FUSION LATA NO RETORNABLE 269.0,MILLER LITE BOTELLA RETORNABLE 330.0,manufacturer10,0.002544382
AGUILA FUSION LATA NO RETORNABLE 269.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 750.0,manufacturer10,0
AGUILA FUSION LATA NO RETORNABLE 269.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 750.0,manufacturer44,0.001496624
AGUILA FUSION LATA NO RETORNABLE 269.0,TECATE CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.001575416
AGUILA FUSION LATA NO RETORNABLE 269.0,POLAR CTE LATA NO RETORNABLE 355.0,manufacturer47,0
AGUILA FUSION LATA NO RETORNABLE 269.0,TORREMOLINOS T. BOTELLA NO RETORNABLE 330.0,manufacturer19,0.002898892
AGUILA FUSION LATA NO RETORNABLE 269.0,HEINEKEN CTE LATA NO RETORNABLE 330.0,manufacturer10,0.001680423
AGUILA FUSION LATA NO RETORNABLE 269.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 500.0,manufacturer45,0.002710995
AGUILA FUSION LATA NO RETORNABLE 269.0,SOL CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002135383
AGUILA FUSION LATA NO RETORNABLE 269.0,KARLSBRAU T. LATA NO RETORNABLE 500.0,manufacturer29,0.001139273
AGUILA FUSION LATA NO RETORNABLE 269.0,TECATE CTE LATA NO RETORNABLE 355.0,manufacturer10,0.001507073
AGUILA FUSION LATA NO RETORNABLE 269.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
AGUILA FUSION LATA NO RETORNABLE 269.0,STOWFORD T. LATA NO RETORNABLE 500.0,manufacturer5,0.002938145
AGUILA FUSION LATA NO RETORNABLE 269.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002356201
AGUILA FUSION LATA NO RETORNABLE 269.0,DUVEL T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.002015791
AGUILA FUSION LATA NO RETORNABLE 269.0,ANDINA CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.00194352
AGUILA FUSION LATA NO RETORNABLE 269.0,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,manufacturer22,0.000998688
AGUILA FUSION LATA NO RETORNABLE 269.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 500.0,manufacturer11,0.003146657
AGUILA FUSION LATA NO RETORNABLE 269.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 330.0,manufacturer44,0.002858082
AGUILA FUSION LATA NO RETORNABLE 269.0,PL CTE BOTELLA RETORNABLE 330.0,manufacturer17,0.002991636
AGUILA FUSION LATA NO RETORNABLE 269.0,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,manufacturer22,0.003030749
