target_sku,other_sku,manufacturer,elasticity
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 330.0,ABI,0.001793069
POKER CTE LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA RETORNABLE 330.0,ABI,0.001988392
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA NO RETORNABLE 330.0,ABI,0.001858081
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 355.0,ABI,0.001945835
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 269.0,ABI,0.002469553
POKER CTE LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 1000.0,ABI,0
POKER CTE LATA NO RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 330.0,ABI,0.002925752
POKER CTE LATA NO RETORNABLE 330.0,REDD'S CTE BOTELLA NO RETORNABLE 250.0,ABI,0.003417049
POKER CTE LATA NO RETORNABLE 330.0,CORONA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.00249881
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA NO RETORNABLE 330.0,ABI,0.003411204
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,ABI,0.00337496
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 330.0,ABI,0.003783322
POKER CTE LATA NO RETORNABLE 330.0,AZTECA CTE LATA NO RETORNABLE 330.0,ABI,0.002597905
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA LATA NO RETORNABLE 330.0,ABI,0.002867427
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 330.0,ABI,0.00145671
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY LA COTIDIANA LATA NO RETORNABLE 269.0,ABI,0.003560135
POKER CTE LATA NO RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 330.0,ABI,0.003392327
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 355.0,ABI,0.002439068
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 250.0,ABI,0.002605077
POKER CTE LATA NO RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 330.0,ABI,0.005475256
POKER CTE LATA NO RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 250.0,ABI,0.002524707
POKER CTE LATA NO RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 330.0,ABI,0.002234007
POKER CTE LATA NO RETORNABLE 330.0,BECK'S CTE BOTELLA NO RETORNABLE 275.0,ABI,0.002554899
POKER CTE LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 330.0,ABI,0.001181881
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 473.0,ABI,0.003619755
POKER CTE LATA NO RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.004601811
POKER CTE LATA NO RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 269.0,ABI,0.001938187
POKER CTE LATA NO RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 296.0,ABI,0.001848981
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CHAPINERO BOTELLA NO RETORNABLE 330.0,ABI,0.004185889
POKER CTE LATA NO RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.003309748
POKER CTE LATA NO RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 300.0,ABI,0.001217918
POKER CTE LATA NO RETORNABLE 330.0,REDD'S CTE BOTELLA RETORNABLE 330.0,ABI,0.002172054
POKER CTE LATA NO RETORNABLE 330.0,AGUILA 0 BOTELLA RETORNABLE 330.0,ABI,0.00347892
POKER CTE LATA NO RETORNABLE 330.0,CORONITA EXTRA BOTELLA RETORNABLE 210.0,ABI,0.000697527
POKER CTE LATA NO RETORNABLE 330.0,MICHELOB ULTRA CTE BOTELLA NO RETORNABLE 355.0,ABI,0.002136659
POKER CTE LATA NO RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 269.0,ABI,0.002801378
POKER CTE LATA NO RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 330.0,ABI,0.002033626
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 269.0,ABI,0.001175395
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 269.0,ABI,0.002814357
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 330.0,ABI,0.002259645
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA LATA NO RETORNABLE 269.0,ABI,0.002108999
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 330.0,ABI,0.004644252
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA RETORNABLE 330.0,ABI,0.001443953
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 750.0,ABI,0.002833907
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA BOTELLA NO RETORNABLE 330.0,ABI,0.002364678
POKER CTE LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,ABI,0.000984336
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 1000.0,ABI,0.001915118
POKER CTE LATA NO RETORNABLE 330.0,COSTENA BACANA BOTELLA NO RETORNABLE 320.0,ABI,0.001786836
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY SEPTIMAZO BOTELLA NO RETORNABLE 330.0,ABI,0.001842462
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 473.0,ABI,0.000830865
POKER CTE LATA NO RETORNABLE 330.0,MODELO ESPECIAL BOTELLA NO RETORNABLE 355.0,ABI,0.006662471
POKER CTE LATA NO RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0.002355374
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0.002383235
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0.00221741
POKER CTE LATA NO RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0.003530346
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0.001530365
POKER CTE LATA NO RETORNABLE 330.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0.001880961
POKER CTE LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0.004098252
POKER CTE LATA NO RETORNABLE 330.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0.000631689
POKER CTE LATA NO RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0.0068177
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.002052503
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0.002258518
POKER CTE LATA NO RETORNABLE 330.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0.002594628
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA GRAN DORADA BOTELLA RETORNABLE null.0,ABI,0.002366943
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,ABI,0.002048839
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 750.0,ABI,0.002942493
POKER CTE LATA NO RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 355.0,ABI,0.005445532
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 296.0,ABI,0.00224925
POKER CTE LATA NO RETORNABLE 330.0,REDD'S ROSE LATA NO RETORNABLE 269.0,ABI,0
POKER CTE LATA NO RETORNABLE 330.0,AUSTEN OTRAS LATA NO RETORNABLE 330.0,ABI,0.002128712
POKER CTE LATA NO RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 330.0,ABI,0
POKER CTE LATA NO RETORNABLE 330.0,BAHIA CTE LATA NO RETORNABLE 330.0,ABI,0.002473925
POKER CTE LATA NO RETORNABLE 330.0,CORONA EXTRA LATA NO RETORNABLE 269.0,ABI,0.002959585
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY LAGER BOTELLA NO RETORNABLE 330.0,ABI,0.000970937
POKER CTE LATA NO RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 330.0,ABI,0.003310411
POKER CTE LATA NO RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
POKER CTE LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0.002057451
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0.002964469
POKER CTE LATA NO RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0.004268322
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0.003518159
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,0.002080752
POKER CTE LATA NO RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0.004998492
POKER CTE LATA NO RETORNABLE 330.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0.001963348
POKER CTE LATA NO RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0.002037115
POKER CTE LATA NO RETORNABLE 330.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.002129704
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0.001024438
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0.001842462
POKER CTE LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0.002743715
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 200.0,ABI,0.002477813
POKER CTE LATA NO RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 300.0,ABI,0.003016187
POKER CTE LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 300.0,ABI,0.002477813
POKER CTE LATA NO RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE null.0,ABI,0.003549401
POKER CTE LATA NO RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 355.0,ABI,0.003278326
POKER CTE LATA NO RETORNABLE 330.0,BECK'S CTE BOTELLA RETORNABLE 275.0,ABI,0.002421518
POKER CTE LATA NO RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA NO RETORNABLE 330.0,ABI,0.000995451
POKER CTE LATA NO RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 296.0,ABI,0.0020406
AGUILA FUSION LATA NO RETORNABLE 269.0,KAUFMANN OTRAS LATA NO RETORNABLE 330.0,ABI,0.000815545
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE LATA NO RETORNABLE 330.0,ABI,0.002459479
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA FUSION LATA NO RETORNABLE 269.0,ABI,-0.11604912
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA BACANA LATA NO RETORNABLE 269.0,ABI,0.003127092
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,ABI,0
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 330.0,ABI,0.003137281
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA CTE BOTELLA RETORNABLE 750.0,ABI,0.001743641
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA CTE LATA NO RETORNABLE 330.0,ABI,0.000255961
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT LATA NO RETORNABLE 473.0,ABI,0.001919233
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 330.0,ABI,0.00292874
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA BACANA LATA NO RETORNABLE 473.0,ABI,0
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA DOBLE MALTA BOTELLA RETORNABLE 330.0,ABI,0.000992487
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,ABI,0.001763695
AGUILA FUSION LATA NO RETORNABLE 269.0,STELLA ARTOIS T. LATA NO RETORNABLE 330.0,ABI,0.0031367
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE LATA NO RETORNABLE 355.0,ABI,0.002447334
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE BOTELLA RETORNABLE 300.0,ABI,0.003033733
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 330.0,ABI,0.002957074
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY ROSE LATA NO RETORNABLE 269.0,ABI,0.001763695
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA BACANA BOTELLA RETORNABLE 320.0,ABI,0.003114866
AGUILA FUSION LATA NO RETORNABLE 269.0,REDD'S CTE LATA NO RETORNABLE 269.0,ABI,0.002846698
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 355.0,ABI,0.002901991
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENITA CTE BOTELLA RETORNABLE 175.0,ABI,0.002583492
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE BOTELLA RETORNABLE 1000.0,ABI,0.002897051
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY MONSERRATE BOTELLA NO RETORNABLE 330.0,ABI,0.002667039
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,ABI,0.001469425
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE LATA NO RETORNABLE 355.0,ABI,0.002834442
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA 0 LATA NO RETORNABLE 355.0,ABI,0.002480872
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER LIGERA BOTELLA RETORNABLE 330.0,ABI,0.002976612
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONA CERO LATA NO RETORNABLE 269.0,ABI,0
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA OKTOBERFEST BOTELLA RETORNABLE 330.0,ABI,0.001581307
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 750.0,ABI,0.003098652
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,ABI,0
AGUILA FUSION LATA NO RETORNABLE 269.0,BUDWEISER T. LATA NO RETORNABLE 269.0,ABI,0.002881385
AGUILA FUSION LATA NO RETORNABLE 269.0,STELLA ARTOIS T. BARRIL NO RETORNABLE null.0,ABI,0.002785689
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE BOTELLA NO RETORNABLE 330.0,ABI,0.003125782
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE LATA NO RETORNABLE 473.0,ABI,0.002727369
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA RETORNABLE 250.0,ABI,0.003148008
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA OKTOBERFEST LATA NO RETORNABLE 330.0,ABI,0.001671496
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CERO BOTELLA RETORNABLE 330.0,ABI,0.003029961
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE LATA NO RETORNABLE 473.0,ABI,0.00291746
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 355.0,ABI,0.000849735
AGUILA FUSION LATA NO RETORNABLE 269.0,BUDWEISER T. LATA NO RETORNABLE 355.0,ABI,0.000414251
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY OTRAS BARRIL NO RETORNABLE null.0,ABI,0.002064816
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONITA EXTRA BOTELLA NO RETORNABLE 207.0,ABI,0.000362794
AGUILA FUSION LATA NO RETORNABLE 269.0,BUDWEISER T. BOTELLA NO RETORNABLE 250.0,ABI,0.001907866
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER LIGERA LATA NO RETORNABLE 330.0,ABI,0.002735319
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA NEGRA BOTELLA RETORNABLE 330.0,ABI,0.002738027
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 330.0,ABI,0.002880052
AGUILA FUSION LATA NO RETORNABLE 269.0,CUSQUENA CTE BOTELLA NO RETORNABLE 310.0,ABI,0.00275849
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 250.0,ABI,0.003147764
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.001965916
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 1000.0,ABI,0.003116709
AGUILA FUSION LATA NO RETORNABLE 269.0,BECK'S CTE LATA NO RETORNABLE 330.0,ABI,0.002103465
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE BOTELLA RETORNABLE 330.0,ABI,0.000370015
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,ABI,0.001228646
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER PURA MALTA LATA NO RETORNABLE 330.0,ABI,0.001472756
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CERO LATA NO RETORNABLE 330.0,ABI,0.002360129
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONA EXTRA BOTELLA RETORNABLE 330.0,ABI,0.001205572
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA ROJA BOTELLA NO RETORNABLE 330.0,ABI,0.002941257
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 355.0,ABI,0.003090574
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT LATA NO RETORNABLE 269.0,ABI,0.003022076
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA CTE BOTELLA RETORNABLE 1000.0,ABI,0
AGUILA FUSION LATA NO RETORNABLE 269.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 330.0,ABI,0.003072198
AGUILA FUSION LATA NO RETORNABLE 269.0,REDD'S CTE BOTELLA NO RETORNABLE 250.0,ABI,0.002079946
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.00286356
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA NEGRA BOTELLA NO RETORNABLE 330.0,ABI,0.002739691
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,ABI,0.000625846
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 330.0,ABI,0.000601361
AGUILA FUSION LATA NO RETORNABLE 269.0,AZTECA CTE LATA NO RETORNABLE 330.0,ABI,0.002455176
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA DOBLE MALTA LATA NO RETORNABLE 330.0,ABI,0.001832734
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT LATA NO RETORNABLE 330.0,ABI,0.000989906
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY LA COTIDIANA LATA NO RETORNABLE 269.0,ABI,0.002158244
AGUILA FUSION LATA NO RETORNABLE 269.0,NATIVA T. BOTELLA RETORNABLE 330.0,ABI,0.001243727
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CERO LATA NO RETORNABLE 355.0,ABI,0.000222534
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 250.0,ABI,0.002162161
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA BACANA LATA NO RETORNABLE 330.0,ABI,0.001337087
AGUILA FUSION LATA NO RETORNABLE 269.0,STELLA ARTOIS T. LATA NO RETORNABLE 250.0,ABI,0.000721405
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE LATA NO RETORNABLE 330.0,ABI,0.000829896
AGUILA FUSION LATA NO RETORNABLE 269.0,BECK'S CTE BOTELLA NO RETORNABLE 275.0,ABI,0.000833374
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA CTE BOTELLA RETORNABLE 330.0,ABI,0.002551644
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 473.0,ABI,0.003117971
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONITA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,7.57E-05
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE LATA NO RETORNABLE 269.0,ABI,0.000524853
AGUILA FUSION LATA NO RETORNABLE 269.0,REDD'S CTE LATA NO RETORNABLE 296.0,ABI,0.002405907
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY CHAPINERO BOTELLA NO RETORNABLE 330.0,ABI,0.002310563
AGUILA FUSION LATA NO RETORNABLE 269.0,CUSQUENA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.001532957
AGUILA FUSION LATA NO RETORNABLE 269.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 300.0,ABI,0.001700076
AGUILA FUSION LATA NO RETORNABLE 269.0,REDD'S CTE BOTELLA RETORNABLE 330.0,ABI,0.002872517
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA 0 BOTELLA RETORNABLE 330.0,ABI,0.002317785
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONITA EXTRA BOTELLA RETORNABLE 210.0,ABI,0.002444238
AGUILA FUSION LATA NO RETORNABLE 269.0,MICHELOB ULTRA CTE BOTELLA NO RETORNABLE 355.0,ABI,0.003052521
AGUILA FUSION LATA NO RETORNABLE 269.0,STELLA ARTOIS T. LATA NO RETORNABLE 269.0,ABI,0.002250984
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA 0 LATA NO RETORNABLE 330.0,ABI,0.002675906
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 269.0,ABI,0.002987846
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 269.0,ABI,0.003159064
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 330.0,ABI,0.002923252
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY CAJICA LATA NO RETORNABLE 269.0,ABI,0.002275676
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA RETORNABLE 330.0,ABI,0.002405079
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA RETORNABLE 330.0,ABI,0.002767695
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 750.0,ABI,0.001103873
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY CAJICA BOTELLA NO RETORNABLE 330.0,ABI,0.003036856
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,ABI,0.000140193
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA RETORNABLE 1000.0,ABI,0.002590318
AGUILA FUSION LATA NO RETORNABLE 269.0,COSTENA BACANA BOTELLA NO RETORNABLE 320.0,ABI,0.00074888
AGUILA FUSION LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY SEPTIMAZO BOTELLA NO RETORNABLE 330.0,ABI,0.001763695
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 473.0,ABI,0.00229466
AGUILA FUSION LATA NO RETORNABLE 269.0,MODELO ESPECIAL BOTELLA NO RETORNABLE 355.0,ABI,0.001345177
AGUILA FUSION LATA NO RETORNABLE 269.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0.001388017
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0.000726869
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0.002898273
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0.000150219
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0.002275757
AGUILA FUSION LATA NO RETORNABLE 269.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0.003054774
AGUILA FUSION LATA NO RETORNABLE 269.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0.002832362
AGUILA FUSION LATA NO RETORNABLE 269.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0.003088357
AGUILA FUSION LATA NO RETORNABLE 269.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0.002497458
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
AGUILA FUSION LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.000185469
AGUILA FUSION LATA NO RETORNABLE 269.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0.00090026
AGUILA FUSION LATA NO RETORNABLE 269.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0.003104368
